log_id,pipeline_id,domaine,date_run,statut,duree_sec,volume_lignes_traitees
LOG_002353,PIPE_FIN_01,Finance,2024-09-02 00:20:14,succès,3567.6,552015
LOG_002841,PIPE_MAR_04,Marketing,2024-09-02 01:16:54,succès,1213.5,988663
LOG_009952,PIPE_FIN_05,Finance,2024-09-02 01:46:36,succès,1856.6,1339995
LOG_001256,PIPE_MAR_08,Marketing,2024-09-02 02:12:56,avertissement,3599.4,1901961
LOG_005567,PIPE_FIN_05,Finance,2024-09-02 03:15:18,succès,2459.8,184152
LOG_005944,PIPE_RH_02,RH,2024-09-02 03:47:42,succès,2734.9,507638
LOG_003480,PIPE_RH_06,RH,2024-09-02 04:51:49,succès,2371.5,95793
LOG_004069,PIPE_RH_10,RH,2024-09-02 05:14:24,succès,628.6,569218
LOG_008770,PIPE_RH_07,RH,2024-09-02 05:28:59,succès,920.8,1462888
LOG_002245,PIPE_MAR_03,Marketing,2024-09-02 05:47:04,avertissement,3532.3,1370569
LOG_003088,PIPE_VEN_01,Ventes,2024-09-02 06:26:36,succès,562.9,1188922
LOG_008137,PIPE_MAR_07,Marketing,2024-09-02 06:47:07,avertissement,601.0,13705
LOG_005764,PIPE_VEN_04,Ventes,2024-09-02 07:37:50,succès,81.1,1333653
LOG_009608,PIPE_FIN_04,Finance,2024-09-02 07:59:50,succès,3497.2,1560029
LOG_009193,PIPE_FIN_06,Finance,2024-09-02 08:13:14,succès,941.5,1757361
LOG_009362,PIPE_VEN_10,Ventes,2024-09-02 08:18:40,succès,481.6,1181677
LOG_004139,PIPE_VEN_09,Ventes,2024-09-02 08:25:49,succès,113.5,1784061
LOG_006516,PIPE_FIN_03,Finance,2024-09-02 08:39:59,succès,174.0,598345
LOG_009446,PIPE_MAR_08,Marketing,2024-09-02 10:08:35,succès,924.7,1037657
LOG_007712,PIPE_FIN_07,Finance,2024-09-02 10:15:42,avertissement,1610.9,1560627
LOG_003685,PIPE_VEN_01,Ventes,2024-09-02 10:22:43,avertissement,430.2,1861594
LOG_004235,PIPE_FIN_04,Finance,2024-09-02 10:36:39,succès,2076.5,1935454
LOG_004123,PIPE_RH_04,RH,2024-09-02 11:09:40,succès,3562.5,1261545
LOG_000002,PIPE_FIN_08,Finance,2024-09-02 11:12:42,succès,3167.3,583646
LOG_007584,PIPE_MAR_04,Marketing,2024-09-02 11:21:06,succès,3057.9,911897
LOG_009836,PIPE_VEN_06,Ventes,2024-09-02 11:25:33,succès,686.0,1020021
LOG_009165,PIPE_MAR_09,Marketing,2024-09-02 11:35:40,succès,2649.3,493245
LOG_006062,PIPE_MAR_04,Marketing,2024-09-02 11:37:49,succès,3237.0,1104012
LOG_009753,PIPE_FIN_10,Finance,2024-09-02 12:37:07,succès,154.5,27908
LOG_006951,PIPE_RH_10,RH,2024-09-02 12:49:22,échec,44.7,0
LOG_000455,PIPE_VEN_05,Ventes,2024-09-02 13:19:58,succès,1647.0,773779
LOG_002837,PIPE_RH_01,RH,2024-09-02 13:41:09,succès,2772.0,880329
LOG_003719,PIPE_RH_09,RH,2024-09-02 15:09:15,succès,2215.7,940938
LOG_002798,PIPE_RH_05,RH,2024-09-02 15:26:37,succès,339.6,288300
LOG_008655,PIPE_FIN_05,Finance,2024-09-02 15:34:32,succès,624.9,370123
LOG_009447,PIPE_VEN_09,Ventes,2024-09-02 15:40:19,succès,2495.6,1933397
LOG_006161,PIPE_MAR_10,Marketing,2024-09-02 16:06:54,succès,1080.0,1085896
LOG_002309,PIPE_VEN_03,Ventes,2024-09-02 16:19:47,succès,2382.0,1215123
LOG_007019,PIPE_VEN_02,Ventes,2024-09-02 16:37:09,succès,2115.6,926448
LOG_003767,PIPE_MAR_09,Marketing,2024-09-02 17:00:38,échec,103.4,0
LOG_003387,PIPE_VEN_06,Ventes,2024-09-02 17:01:05,succès,582.6,729780
LOG_003330,PIPE_VEN_10,Ventes,2024-09-02 17:02:56,échec,37.2,0
LOG_000288,PIPE_MAR_03,Marketing,2024-09-02 17:08:20,échec,83.2,0
LOG_008359,PIPE_VEN_08,Ventes,2024-09-02 17:14:47,succès,3049.8,759140
LOG_007474,PIPE_FIN_03,Finance,2024-09-02 17:34:02,succès,2892.0,1118287
LOG_006208,PIPE_MAR_10,Marketing,2024-09-02 18:11:51,échec,62.7,0
LOG_007896,PIPE_VEN_08,Ventes,2024-09-02 18:28:12,succès,759.1,1136999
LOG_008884,PIPE_FIN_07,Finance,2024-09-02 18:50:52,succès,487.0,624341
LOG_000106,PIPE_VEN_04,Ventes,2024-09-02 19:11:54,succès,2840.2,1249964
LOG_002236,PIPE_FIN_03,Finance,2024-09-02 19:34:14,succès,1853.5,1995405
LOG_009823,PIPE_FIN_03,Finance,2024-09-02 20:19:55,succès,1824.2,1252771
LOG_001464,PIPE_VEN_09,Ventes,2024-09-02 20:44:43,avertissement,3165.9,965218
LOG_008631,PIPE_FIN_01,Finance,2024-09-02 20:58:29,succès,1391.4,1604737
LOG_009994,PIPE_FIN_07,Finance,2024-09-02 21:24:43,succès,924.4,545817
LOG_005082,PIPE_RH_07,RH,2024-09-02 22:19:04,succès,1279.1,1688850
LOG_001204,PIPE_RH_06,RH,2024-09-02 22:35:00,échec,97.7,0
LOG_009138,PIPE_VEN_05,Ventes,2024-09-02 22:41:39,échec,46.3,0
LOG_001832,PIPE_FIN_05,Finance,2024-09-02 22:47:03,succès,2850.9,796087
LOG_006046,PIPE_VEN_01,Ventes,2024-09-02 23:03:19,succès,2986.4,482309
LOG_003300,PIPE_FIN_05,Finance,2024-09-02 23:13:37,avertissement,2120.0,917677
LOG_006364,PIPE_FIN_04,Finance,2024-09-02 23:13:38,échec,84.3,0
LOG_004183,PIPE_RH_01,RH,2024-09-02 23:36:42,succès,2555.4,317465
LOG_003866,PIPE_FIN_05,Finance,2024-09-03 00:38:05,succès,2734.4,1688005
LOG_000050,PIPE_RH_03,RH,2024-09-03 00:59:47,succès,1786.2,1389638
LOG_005593,PIPE_VEN_08,Ventes,2024-09-03 01:17:07,succès,3550.5,1158071
LOG_003690,PIPE_MAR_01,Marketing,2024-09-03 01:21:08,succès,2402.0,1134359
LOG_005234,PIPE_MAR_01,Marketing,2024-09-03 01:43:23,succès,1414.8,1134387
LOG_002863,PIPE_MAR_10,Marketing,2024-09-03 02:08:28,échec,119.7,0
LOG_002713,PIPE_VEN_07,Ventes,2024-09-03 02:37:12,succès,1586.3,1515383
LOG_002084,PIPE_MAR_07,Marketing,2024-09-03 02:39:28,succès,3073.0,1268405
LOG_000798,PIPE_FIN_01,Finance,2024-09-03 03:04:12,succès,2703.3,306468
LOG_006912,PIPE_MAR_03,Marketing,2024-09-03 03:06:50,succès,618.1,694168
LOG_009116,PIPE_RH_08,RH,2024-09-03 03:32:16,succès,1724.9,1948112
LOG_002383,PIPE_MAR_05,Marketing,2024-09-03 04:23:47,succès,2875.3,1065358
LOG_009915,PIPE_VEN_08,Ventes,2024-09-03 04:24:33,succès,154.2,1930880
LOG_005704,PIPE_MAR_08,Marketing,2024-09-03 04:54:27,succès,1189.2,541128
LOG_008666,PIPE_RH_03,RH,2024-09-03 05:31:09,succès,1299.2,1514363
LOG_009562,PIPE_FIN_03,Finance,2024-09-03 05:37:23,succès,2599.1,1014931
LOG_006938,PIPE_FIN_05,Finance,2024-09-03 05:45:08,succès,214.1,524795
LOG_003454,PIPE_MAR_08,Marketing,2024-09-03 05:45:25,succès,1447.9,1493495
LOG_006909,PIPE_MAR_10,Marketing,2024-09-03 05:52:53,succès,1612.9,1876022
LOG_002078,PIPE_RH_08,RH,2024-09-03 06:44:07,succès,2251.8,1246761
LOG_005746,PIPE_VEN_03,Ventes,2024-09-03 06:53:08,succès,1048.8,861074
LOG_003098,PIPE_RH_01,RH,2024-09-03 07:04:59,succès,3244.4,982638
LOG_001101,PIPE_MAR_09,Marketing,2024-09-03 07:52:46,succès,1067.5,1879100
LOG_005723,PIPE_MAR_09,Marketing,2024-09-03 08:06:20,succès,1359.3,741735
LOG_002462,PIPE_RH_01,RH,2024-09-03 08:56:31,échec,108.7,0
LOG_004582,PIPE_MAR_07,Marketing,2024-09-03 09:10:44,succès,869.9,948740
LOG_000343,PIPE_VEN_09,Ventes,2024-09-03 09:58:23,succès,2664.4,1657894
LOG_008640,PIPE_VEN_09,Ventes,2024-09-03 10:29:23,succès,1581.4,541781
LOG_008157,PIPE_FIN_05,Finance,2024-09-03 12:02:55,succès,2256.4,1943659
LOG_000359,PIPE_FIN_07,Finance,2024-09-03 12:14:39,échec,104.2,0
LOG_003967,PIPE_RH_03,RH,2024-09-03 12:46:25,succès,2707.5,1437175
LOG_007697,PIPE_VEN_10,Ventes,2024-09-03 13:02:47,succès,796.7,1247842
LOG_008816,PIPE_VEN_02,Ventes,2024-09-03 13:07:00,succès,1279.1,1970698
LOG_006860,PIPE_FIN_10,Finance,2024-09-03 13:19:42,succès,1043.3,1605069
LOG_009586,PIPE_FIN_01,Finance,2024-09-03 13:38:50,succès,1274.7,1441894
LOG_003095,PIPE_VEN_10,Ventes,2024-09-03 14:08:27,succès,917.8,1700394
LOG_004686,PIPE_MAR_01,Marketing,2024-09-03 15:08:39,avertissement,1933.0,786372
LOG_005833,PIPE_FIN_08,Finance,2024-09-03 15:30:09,succès,611.3,927596
LOG_008168,PIPE_FIN_10,Finance,2024-09-03 16:08:54,succès,2343.6,870769
LOG_006809,PIPE_RH_02,RH,2024-09-03 16:19:29,succès,1432.1,538207
LOG_005360,PIPE_VEN_02,Ventes,2024-09-03 16:44:19,succès,3090.7,658729
LOG_000942,PIPE_VEN_02,Ventes,2024-09-03 17:14:34,succès,170.9,1091830
LOG_005241,PIPE_MAR_08,Marketing,2024-09-03 17:26:06,avertissement,3541.2,1879435
LOG_002842,PIPE_VEN_09,Ventes,2024-09-03 17:53:33,succès,1553.8,1179612
LOG_000870,PIPE_VEN_05,Ventes,2024-09-03 18:32:49,succès,2681.1,38629
LOG_007373,PIPE_FIN_08,Finance,2024-09-03 19:22:05,succès,1076.7,467691
LOG_002356,PIPE_FIN_02,Finance,2024-09-03 19:26:58,succès,1940.0,1688633
LOG_002731,PIPE_FIN_01,Finance,2024-09-03 19:33:17,avertissement,430.0,494361
LOG_009604,PIPE_MAR_02,Marketing,2024-09-03 19:34:49,succès,1868.4,471635
LOG_008671,PIPE_RH_04,RH,2024-09-03 19:37:40,succès,1696.7,1839818
LOG_008511,PIPE_FIN_02,Finance,2024-09-03 19:44:27,succès,1508.5,423675
LOG_008391,PIPE_RH_10,RH,2024-09-03 20:45:59,succès,2978.8,342165
LOG_005307,PIPE_VEN_08,Ventes,2024-09-03 21:42:11,échec,85.0,0
LOG_006116,PIPE_FIN_02,Finance,2024-09-03 22:00:29,succès,3481.4,645640
LOG_008381,PIPE_VEN_05,Ventes,2024-09-03 22:48:11,succès,91.0,342432
LOG_004717,PIPE_FIN_02,Finance,2024-09-03 23:13:55,succès,2307.7,239782
LOG_007165,PIPE_FIN_02,Finance,2024-09-03 23:15:19,succès,3011.4,247392
LOG_007383,PIPE_FIN_01,Finance,2024-09-03 23:31:52,succès,1863.0,1226452
LOG_005074,PIPE_FIN_05,Finance,2024-09-03 23:42:30,succès,2583.4,93834
LOG_000446,PIPE_RH_01,RH,2024-09-04 01:15:52,succès,982.8,134049
LOG_000459,PIPE_MAR_01,Marketing,2024-09-04 01:17:38,succès,2368.0,1780594
LOG_004691,PIPE_VEN_08,Ventes,2024-09-04 01:55:02,succès,244.2,692686
LOG_005714,PIPE_RH_07,RH,2024-09-04 02:33:17,succès,1868.9,1817049
LOG_005857,PIPE_MAR_10,Marketing,2024-09-04 03:00:09,échec,98.3,0
LOG_006763,PIPE_RH_06,RH,2024-09-04 03:01:54,succès,1206.4,1328041
LOG_001114,PIPE_FIN_09,Finance,2024-09-04 03:09:19,succès,3456.5,1585786
LOG_007533,PIPE_FIN_10,Finance,2024-09-04 04:40:34,avertissement,2857.6,1803480
LOG_009026,PIPE_MAR_06,Marketing,2024-09-04 05:01:14,succès,2223.7,1549864
LOG_002436,PIPE_FIN_04,Finance,2024-09-04 05:21:16,succès,1582.7,1827426
LOG_001181,PIPE_MAR_04,Marketing,2024-09-04 05:43:18,succès,2922.2,1399713
LOG_000851,PIPE_FIN_03,Finance,2024-09-04 06:39:26,succès,2059.3,103512
LOG_007438,PIPE_RH_07,RH,2024-09-04 06:58:02,succès,1341.8,1659857
LOG_005215,PIPE_FIN_03,Finance,2024-09-04 07:14:21,succès,3593.0,1478943
LOG_009196,PIPE_VEN_08,Ventes,2024-09-04 07:16:14,succès,1586.8,1716670
LOG_006575,PIPE_MAR_07,Marketing,2024-09-04 07:32:04,succès,362.0,342712
LOG_009423,PIPE_FIN_07,Finance,2024-09-04 08:58:42,avertissement,2720.8,1410230
LOG_005412,PIPE_VEN_01,Ventes,2024-09-04 09:40:05,succès,1452.2,91209
LOG_005396,PIPE_VEN_05,Ventes,2024-09-04 10:36:17,succès,2371.2,717538
LOG_009063,PIPE_MAR_06,Marketing,2024-09-04 12:21:11,avertissement,101.3,41430
LOG_003349,PIPE_FIN_04,Finance,2024-09-04 12:22:30,échec,65.9,0
LOG_007839,PIPE_RH_08,RH,2024-09-04 12:54:31,échec,90.0,0
LOG_003505,PIPE_FIN_10,Finance,2024-09-04 13:01:18,succès,2363.6,1887994
LOG_002166,PIPE_MAR_02,Marketing,2024-09-04 14:08:06,avertissement,2698.6,886209
LOG_003971,PIPE_VEN_04,Ventes,2024-09-04 16:23:35,succès,1976.8,1931255
LOG_001422,PIPE_FIN_02,Finance,2024-09-04 16:58:49,avertissement,1101.7,503730
LOG_000809,PIPE_FIN_10,Finance,2024-09-04 17:09:40,avertissement,3589.1,1311097
LOG_004871,PIPE_MAR_06,Marketing,2024-09-04 17:12:18,succès,418.0,390305
LOG_007994,PIPE_VEN_07,Ventes,2024-09-04 17:12:19,succès,1554.6,1438358
LOG_006973,PIPE_FIN_09,Finance,2024-09-04 17:17:33,avertissement,3454.3,1426279
LOG_004226,PIPE_MAR_09,Marketing,2024-09-04 17:32:23,succès,1237.8,1678539
LOG_006748,PIPE_RH_05,RH,2024-09-04 17:34:40,succès,3304.5,1329479
LOG_009995,PIPE_VEN_07,Ventes,2024-09-04 18:57:31,succès,716.6,1884162
LOG_003820,PIPE_MAR_01,Marketing,2024-09-04 19:41:14,succès,2179.7,63067
LOG_001346,PIPE_FIN_07,Finance,2024-09-04 19:50:40,succès,3449.3,1866655
LOG_000197,PIPE_MAR_07,Marketing,2024-09-04 20:01:30,avertissement,1788.9,1043482
LOG_007276,PIPE_RH_01,RH,2024-09-04 20:20:06,succès,3416.2,464317
LOG_002872,PIPE_MAR_02,Marketing,2024-09-04 20:22:34,succès,341.3,547750
LOG_006294,PIPE_MAR_05,Marketing,2024-09-04 20:33:50,succès,728.2,964583
LOG_009393,PIPE_MAR_06,Marketing,2024-09-04 21:43:40,succès,1114.8,393498
LOG_006919,PIPE_VEN_09,Ventes,2024-09-04 21:48:27,succès,1578.4,123517
LOG_009625,PIPE_FIN_03,Finance,2024-09-04 22:00:56,succès,2310.1,1087754
LOG_002392,PIPE_FIN_02,Finance,2024-09-04 23:12:38,succès,343.0,540678
LOG_001420,PIPE_FIN_03,Finance,2024-09-04 23:39:51,échec,27.5,0
LOG_001450,PIPE_FIN_06,Finance,2024-09-04 23:41:11,succès,1535.5,1578471
LOG_002144,PIPE_FIN_06,Finance,2024-09-04 23:49:12,succès,10.7,1256650
LOG_000061,PIPE_FIN_07,Finance,2024-09-04 23:56:00,avertissement,1830.3,1720916
LOG_007275,PIPE_FIN_01,Finance,2024-09-05 00:07:28,avertissement,1992.6,1554247
LOG_002905,PIPE_MAR_06,Marketing,2024-09-05 00:11:31,succès,677.1,402065
LOG_003037,PIPE_VEN_02,Ventes,2024-09-05 01:22:55,succès,942.3,1435536
LOG_009152,PIPE_FIN_09,Finance,2024-09-05 01:32:18,avertissement,2837.0,793279
LOG_009375,PIPE_MAR_08,Marketing,2024-09-05 01:36:00,succès,791.5,450265
LOG_004392,PIPE_RH_06,RH,2024-09-05 01:44:36,succès,2454.4,1609940
LOG_003741,PIPE_MAR_09,Marketing,2024-09-05 01:50:23,succès,2080.9,1114299
LOG_006132,PIPE_MAR_09,Marketing,2024-09-05 02:03:38,succès,1988.8,1124258
LOG_008725,PIPE_VEN_01,Ventes,2024-09-05 02:07:28,succès,121.0,1340196
LOG_009621,PIPE_FIN_02,Finance,2024-09-05 02:34:22,succès,1120.7,1395414
LOG_005304,PIPE_VEN_10,Ventes,2024-09-05 02:41:09,succès,2138.2,216401
LOG_008628,PIPE_FIN_05,Finance,2024-09-05 03:10:48,échec,56.1,0
LOG_000345,PIPE_FIN_02,Finance,2024-09-05 03:16:38,succès,2211.8,1249181
LOG_001447,PIPE_MAR_08,Marketing,2024-09-05 03:35:19,succès,1130.5,394042
LOG_006922,PIPE_FIN_09,Finance,2024-09-05 03:49:03,succès,3575.5,1417176
LOG_005354,PIPE_MAR_05,Marketing,2024-09-05 04:39:27,succès,261.0,1245244
LOG_004314,PIPE_VEN_03,Ventes,2024-09-05 05:12:44,succès,1662.6,1057097
LOG_002518,PIPE_RH_05,RH,2024-09-05 05:37:42,succès,2906.6,1812243
LOG_002011,PIPE_FIN_08,Finance,2024-09-05 05:43:17,succès,1866.1,1101510
LOG_005650,PIPE_FIN_01,Finance,2024-09-05 07:58:19,succès,1776.2,1353756
LOG_001372,PIPE_FIN_06,Finance,2024-09-05 08:06:37,succès,3452.6,688924
LOG_006978,PIPE_FIN_01,Finance,2024-09-05 08:08:06,succès,1336.9,250538
LOG_005876,PIPE_FIN_02,Finance,2024-09-05 08:12:38,succès,472.0,1528420
LOG_003210,PIPE_MAR_01,Marketing,2024-09-05 08:34:21,succès,898.8,1926020
LOG_006937,PIPE_FIN_07,Finance,2024-09-05 10:09:09,succès,1644.8,652632
LOG_002121,PIPE_VEN_04,Ventes,2024-09-05 10:40:47,succès,1816.0,1740437
LOG_002220,PIPE_FIN_02,Finance,2024-09-05 11:32:45,succès,747.1,314858
LOG_002641,PIPE_FIN_08,Finance,2024-09-05 11:44:46,succès,2220.8,132082
LOG_006920,PIPE_MAR_02,Marketing,2024-09-05 12:06:46,succès,300.3,270428
LOG_005154,PIPE_FIN_04,Finance,2024-09-05 12:40:21,succès,3479.2,1329442
LOG_008516,PIPE_FIN_03,Finance,2024-09-05 13:31:38,succès,1656.4,1940770
LOG_000758,PIPE_FIN_10,Finance,2024-09-05 14:56:43,succès,1798.1,441618
LOG_007782,PIPE_FIN_03,Finance,2024-09-05 14:59:45,succès,1242.6,207945
LOG_006676,PIPE_MAR_06,Marketing,2024-09-05 15:08:22,succès,1154.6,279922
LOG_008220,PIPE_FIN_08,Finance,2024-09-05 17:02:20,succès,3539.3,1213028
LOG_008390,PIPE_FIN_05,Finance,2024-09-05 17:14:38,succès,1732.1,864052
LOG_004131,PIPE_MAR_02,Marketing,2024-09-05 17:56:37,échec,104.3,0
LOG_008606,PIPE_MAR_06,Marketing,2024-09-05 18:25:35,avertissement,3257.2,1592646
LOG_001098,PIPE_RH_06,RH,2024-09-05 18:26:35,succès,1617.1,341091
LOG_003488,PIPE_VEN_04,Ventes,2024-09-05 19:00:48,succès,1347.8,1290624
LOG_004816,PIPE_MAR_05,Marketing,2024-09-05 19:14:58,échec,83.7,0
LOG_004016,PIPE_FIN_06,Finance,2024-09-05 19:24:02,échec,76.1,0
LOG_002813,PIPE_VEN_05,Ventes,2024-09-05 20:24:16,succès,3505.5,863168
LOG_004207,PIPE_FIN_01,Finance,2024-09-05 20:36:56,succès,2672.4,1528755
LOG_009659,PIPE_VEN_02,Ventes,2024-09-05 21:14:41,succès,3364.5,1921368
LOG_002983,PIPE_RH_03,RH,2024-09-05 21:43:17,succès,2876.2,1564288
LOG_004777,PIPE_MAR_10,Marketing,2024-09-05 22:05:24,succès,656.3,476283
LOG_006435,PIPE_VEN_03,Ventes,2024-09-05 22:15:24,succès,1559.0,606889
LOG_009733,PIPE_VEN_04,Ventes,2024-09-05 22:36:27,succès,1758.5,573077
LOG_005967,PIPE_FIN_07,Finance,2024-09-05 22:44:49,avertissement,320.9,401458
LOG_003079,PIPE_MAR_08,Marketing,2024-09-05 23:50:58,succès,598.4,989244
LOG_007011,PIPE_FIN_04,Finance,2024-09-05 23:59:06,succès,716.6,1556744
LOG_005126,PIPE_FIN_01,Finance,2024-09-06 00:03:03,succès,559.5,824177
LOG_008005,PIPE_MAR_05,Marketing,2024-09-06 00:03:14,succès,1893.5,1989667
LOG_000134,PIPE_VEN_02,Ventes,2024-09-06 00:37:19,succès,1023.3,1422988
LOG_001083,PIPE_RH_06,RH,2024-09-06 00:52:20,succès,1807.7,1739813
LOG_007867,PIPE_MAR_01,Marketing,2024-09-06 01:10:47,succès,2911.2,1694878
LOG_005907,PIPE_MAR_05,Marketing,2024-09-06 01:16:35,succès,3335.4,1997525
LOG_008727,PIPE_MAR_03,Marketing,2024-09-06 01:30:40,succès,1719.8,471948
LOG_005937,PIPE_MAR_07,Marketing,2024-09-06 01:53:31,succès,2806.9,1428124
LOG_009381,PIPE_RH_08,RH,2024-09-06 02:19:15,succès,1721.6,1977642
LOG_009919,PIPE_MAR_03,Marketing,2024-09-06 02:41:23,succès,3475.1,1149784
LOG_007451,PIPE_FIN_03,Finance,2024-09-06 02:45:38,succès,859.2,697542
LOG_003254,PIPE_FIN_07,Finance,2024-09-06 03:10:06,succès,2627.5,1817069
LOG_005149,PIPE_FIN_02,Finance,2024-09-06 03:25:28,succès,2139.5,978675
LOG_008224,PIPE_MAR_07,Marketing,2024-09-06 03:26:09,succès,3167.7,1825449
LOG_001939,PIPE_VEN_01,Ventes,2024-09-06 03:45:25,avertissement,3419.9,1254506
LOG_000221,PIPE_RH_04,RH,2024-09-06 04:35:03,avertissement,1870.4,595792
LOG_009591,PIPE_MAR_06,Marketing,2024-09-06 05:08:10,échec,20.6,0
LOG_002149,PIPE_RH_02,RH,2024-09-06 05:48:49,succès,369.6,1808823
LOG_008241,PIPE_RH_10,RH,2024-09-06 06:28:18,succès,254.0,775996
LOG_008474,PIPE_MAR_04,Marketing,2024-09-06 07:07:22,succès,1233.2,769060
LOG_008602,PIPE_VEN_07,Ventes,2024-09-06 07:14:54,succès,3025.8,1856648
LOG_003324,PIPE_RH_09,RH,2024-09-06 07:19:35,succès,1345.4,1747948
LOG_003109,PIPE_RH_02,RH,2024-09-06 08:36:45,échec,29.2,0
LOG_004562,PIPE_RH_04,RH,2024-09-06 09:16:25,succès,2974.6,1983361
LOG_006598,PIPE_MAR_05,Marketing,2024-09-06 09:55:39,succès,2148.4,1348947
LOG_009821,PIPE_FIN_08,Finance,2024-09-06 10:07:45,succès,1584.2,1236938
LOG_003912,PIPE_FIN_01,Finance,2024-09-06 10:36:47,échec,119.2,0
LOG_008120,PIPE_FIN_08,Finance,2024-09-06 11:41:46,succès,2193.9,373546
LOG_009798,PIPE_VEN_02,Ventes,2024-09-06 11:42:52,succès,3035.3,1650784
LOG_005084,PIPE_FIN_07,Finance,2024-09-06 11:54:31,succès,3537.2,1286372
LOG_006279,PIPE_RH_09,RH,2024-09-06 11:56:24,succès,2368.3,1687188
LOG_005900,PIPE_RH_07,RH,2024-09-06 11:59:41,succès,1711.8,600718
LOG_009031,PIPE_RH_04,RH,2024-09-06 12:13:05,succès,1615.0,911232
LOG_003557,PIPE_FIN_09,Finance,2024-09-06 12:37:17,succès,2270.9,1645041
LOG_006495,PIPE_RH_02,RH,2024-09-06 13:01:59,échec,63.6,0
LOG_009436,PIPE_FIN_02,Finance,2024-09-06 13:41:29,succès,1238.9,1862338
LOG_009746,PIPE_VEN_02,Ventes,2024-09-06 13:42:29,succès,3185.2,726535
LOG_005462,PIPE_RH_07,RH,2024-09-06 13:43:16,succès,1392.4,234285
LOG_001915,PIPE_FIN_10,Finance,2024-09-06 14:14:28,succès,2988.4,141804
LOG_008265,PIPE_FIN_05,Finance,2024-09-06 15:25:38,avertissement,1002.1,1781970
LOG_008541,PIPE_RH_05,RH,2024-09-06 15:53:30,succès,2843.7,792041
LOG_008374,PIPE_MAR_07,Marketing,2024-09-06 15:55:55,succès,1899.1,415512
LOG_004014,PIPE_FIN_03,Finance,2024-09-06 16:06:31,avertissement,893.9,363564
LOG_001805,PIPE_FIN_02,Finance,2024-09-06 16:22:35,succès,2348.7,979561
LOG_009708,PIPE_RH_07,RH,2024-09-06 16:33:33,succès,515.7,697657
LOG_009250,PIPE_MAR_04,Marketing,2024-09-06 16:57:53,succès,2810.1,1455448
LOG_007783,PIPE_FIN_02,Finance,2024-09-06 16:58:52,succès,1717.8,130078
LOG_006383,PIPE_FIN_04,Finance,2024-09-06 17:33:42,succès,2106.4,240710
LOG_009413,PIPE_VEN_09,Ventes,2024-09-06 17:35:11,succès,1127.6,1228163
LOG_003154,PIPE_MAR_03,Marketing,2024-09-06 18:08:53,succès,1903.6,745288
LOG_006681,PIPE_MAR_06,Marketing,2024-09-06 18:54:44,avertissement,3439.1,1916618
LOG_001760,PIPE_FIN_04,Finance,2024-09-06 19:44:43,avertissement,1736.4,1123138
LOG_003620,PIPE_RH_07,RH,2024-09-06 19:48:28,succès,514.6,1268009
LOG_003661,PIPE_VEN_04,Ventes,2024-09-06 19:59:04,échec,74.0,0
LOG_009444,PIPE_FIN_03,Finance,2024-09-06 20:30:48,succès,3319.5,1325598
LOG_005157,PIPE_MAR_06,Marketing,2024-09-06 20:52:20,succès,3003.2,1413897
LOG_003766,PIPE_MAR_06,Marketing,2024-09-06 21:04:32,succès,2606.0,88730
LOG_001630,PIPE_FIN_01,Finance,2024-09-06 21:49:16,échec,45.8,0
LOG_003542,PIPE_RH_06,RH,2024-09-06 22:01:15,succès,1906.8,970394
LOG_003669,PIPE_MAR_05,Marketing,2024-09-06 22:51:17,succès,645.6,1416845
LOG_007916,PIPE_FIN_07,Finance,2024-09-06 22:51:32,succès,705.9,1379579
LOG_003493,PIPE_FIN_09,Finance,2024-09-06 23:09:20,avertissement,1693.0,192278
LOG_008555,PIPE_VEN_04,Ventes,2024-09-06 23:48:20,succès,1948.7,1336416
LOG_007227,PIPE_RH_03,RH,2024-09-07 00:01:24,succès,2856.8,98123
LOG_005443,PIPE_VEN_08,Ventes,2024-09-07 01:52:52,succès,240.0,1354658
LOG_002359,PIPE_FIN_08,Finance,2024-09-07 01:53:09,succès,1578.8,758143
LOG_007399,PIPE_FIN_04,Finance,2024-09-07 02:36:44,succès,2157.1,859808
LOG_006601,PIPE_MAR_08,Marketing,2024-09-07 02:45:05,succès,1302.0,1655927
LOG_000767,PIPE_RH_02,RH,2024-09-07 04:12:00,échec,27.9,0
LOG_008522,PIPE_FIN_02,Finance,2024-09-07 04:27:48,succès,2764.6,1302399
LOG_008765,PIPE_FIN_10,Finance,2024-09-07 04:37:11,succès,2591.2,1953244
LOG_006101,PIPE_VEN_07,Ventes,2024-09-07 06:02:05,succès,3480.9,380346
LOG_008806,PIPE_VEN_01,Ventes,2024-09-07 06:02:14,avertissement,3468.3,1868955
LOG_001436,PIPE_FIN_09,Finance,2024-09-07 06:27:28,succès,152.9,1074391
LOG_007291,PIPE_RH_05,RH,2024-09-07 07:05:08,succès,1391.3,1836446
LOG_001946,PIPE_MAR_06,Marketing,2024-09-07 07:27:21,succès,1574.3,121572
LOG_009365,PIPE_MAR_03,Marketing,2024-09-07 07:30:37,succès,3034.3,1381521
LOG_007960,PIPE_MAR_01,Marketing,2024-09-07 07:46:19,succès,2221.9,856791
LOG_001846,PIPE_MAR_08,Marketing,2024-09-07 08:14:15,succès,3337.3,176400
LOG_003531,PIPE_RH_02,RH,2024-09-07 08:18:44,échec,60.9,0
