score_id,table_id,nom,domaine,semaine,completude,unicite,validite,score_global,alerte
SCR_0001343,TBL_0050,rh_goût_50,RH,2024-46,86.9,94.2,100.0,93.7,False
SCR_0001344,TBL_0050,rh_goût_50,RH,2024-47,93.2,97.6,84.9,91.9,False
SCR_0001345,TBL_0050,rh_goût_50,RH,2024-48,85.4,86.5,88.0,86.6,False
SCR_0001346,TBL_0050,rh_goût_50,RH,2024-49,93.8,96.6,90.9,93.8,False
SCR_0001347,TBL_0050,rh_goût_50,RH,2024-50,89.9,92.9,93.0,91.9,False
SCR_0001348,TBL_0050,rh_goût_50,RH,2024-51,93.1,90.2,93.5,92.3,False
SCR_0001349,TBL_0050,rh_goût_50,RH,2024-52,93.7,93.8,95.5,94.3,False
SCR_0001350,TBL_0050,rh_goût_50,RH,2024-53,100.0,94.7,94.0,96.2,False
SCR_0001351,TBL_0051,finance_cent_1,Finance,2024-27,72.0,88.5,82.3,80.9,False
SCR_0001352,TBL_0051,finance_cent_1,Finance,2024-28,75.8,84.9,81.0,80.6,False
SCR_0001353,TBL_0051,finance_cent_1,Finance,2024-29,80.8,89.3,84.8,85.0,False
SCR_0001354,TBL_0051,finance_cent_1,Finance,2024-30,74.1,90.2,81.4,81.9,False
SCR_0001355,TBL_0051,finance_cent_1,Finance,2024-31,71.2,89.0,75.0,78.4,True
SCR_0001356,TBL_0051,finance_cent_1,Finance,2024-32,72.5,88.6,81.5,80.9,False
SCR_0001357,TBL_0051,finance_cent_1,Finance,2024-33,70.2,91.2,82.9,81.4,False
SCR_0001358,TBL_0051,finance_cent_1,Finance,2024-34,72.2,83.4,79.3,78.3,True
SCR_0001359,TBL_0051,finance_cent_1,Finance,2024-35,73.2,88.3,78.2,79.9,True
SCR_0001360,TBL_0051,finance_cent_1,Finance,2024-36,67.0,86.8,78.5,77.4,True
SCR_0001361,TBL_0051,finance_cent_1,Finance,2024-37,77.5,85.9,88.4,83.9,False
SCR_0001362,TBL_0051,finance_cent_1,Finance,2024-38,67.4,91.9,78.9,79.4,True
SCR_0001363,TBL_0051,finance_cent_1,Finance,2024-39,78.4,88.2,85.7,84.1,False
SCR_0001364,TBL_0051,finance_cent_1,Finance,2024-40,73.5,84.7,87.1,81.8,False
SCR_0001365,TBL_0051,finance_cent_1,Finance,2024-41,74.5,88.7,86.2,83.1,False
SCR_0001366,TBL_0051,finance_cent_1,Finance,2024-42,70.9,89.8,77.1,79.3,True
SCR_0001367,TBL_0051,finance_cent_1,Finance,2024-43,74.5,88.2,72.5,78.4,True
SCR_0001368,TBL_0051,finance_cent_1,Finance,2024-44,71.9,92.1,84.4,82.8,False
SCR_0001369,TBL_0051,finance_cent_1,Finance,2024-45,74.7,88.7,78.5,80.6,False
SCR_0001370,TBL_0051,finance_cent_1,Finance,2024-46,80.4,87.4,81.2,83.0,False
SCR_0001371,TBL_0051,finance_cent_1,Finance,2024-47,79.6,85.7,87.8,84.4,False
SCR_0001372,TBL_0051,finance_cent_1,Finance,2024-48,68.9,92.9,78.1,80.0,False
SCR_0001373,TBL_0051,finance_cent_1,Finance,2024-49,74.0,82.3,77.7,78.0,True
SCR_0001374,TBL_0051,finance_cent_1,Finance,2024-50,70.8,86.2,79.3,78.8,True
SCR_0001375,TBL_0051,finance_cent_1,Finance,2024-51,78.8,88.6,81.5,83.0,False
SCR_0001376,TBL_0051,finance_cent_1,Finance,2024-52,70.6,85.4,89.0,81.7,False
SCR_0001377,TBL_0051,finance_cent_1,Finance,2024-53,72.1,93.0,78.8,81.3,False
SCR_0001378,TBL_0052,finance_même_2,Finance,2024-27,90.0,98.2,98.4,95.5,False
SCR_0001379,TBL_0052,finance_même_2,Finance,2024-28,89.6,93.8,91.7,91.7,False
SCR_0001380,TBL_0052,finance_même_2,Finance,2024-29,91.4,97.7,92.0,93.7,False
SCR_0001381,TBL_0052,finance_même_2,Finance,2024-30,92.5,99.9,93.9,95.4,False
SCR_0001382,TBL_0052,finance_même_2,Finance,2024-31,91.2,90.4,78.8,86.8,False
SCR_0001383,TBL_0052,finance_même_2,Finance,2024-32,91.6,94.7,89.4,91.9,False
SCR_0001384,TBL_0052,finance_même_2,Finance,2024-33,91.0,94.8,97.6,94.5,False
SCR_0001385,TBL_0052,finance_même_2,Finance,2024-34,90.3,92.8,97.0,93.4,False
SCR_0001386,TBL_0052,finance_même_2,Finance,2024-35,89.1,96.6,89.6,91.8,False
SCR_0001387,TBL_0052,finance_même_2,Finance,2024-36,87.4,95.3,92.1,91.6,False
SCR_0001388,TBL_0052,finance_même_2,Finance,2024-37,91.9,94.2,82.8,89.6,False
SCR_0001389,TBL_0052,finance_même_2,Finance,2024-38,88.3,97.4,90.5,92.1,False
SCR_0001390,TBL_0052,finance_même_2,Finance,2024-39,89.0,98.0,88.4,91.8,False
SCR_0001391,TBL_0052,finance_même_2,Finance,2024-40,83.8,94.5,89.6,89.3,False
SCR_0001392,TBL_0052,finance_même_2,Finance,2024-41,86.1,94.5,94.5,91.7,False
SCR_0001393,TBL_0052,finance_même_2,Finance,2024-42,90.0,95.9,100.0,95.3,False
SCR_0001394,TBL_0052,finance_même_2,Finance,2024-43,88.6,95.8,89.5,91.3,False
SCR_0001395,TBL_0052,finance_même_2,Finance,2024-44,86.6,93.2,89.6,89.8,False
SCR_0001396,TBL_0052,finance_même_2,Finance,2024-45,91.4,100.0,88.4,93.3,False
SCR_0001397,TBL_0052,finance_même_2,Finance,2024-46,88.3,94.8,94.0,92.4,False
SCR_0001398,TBL_0052,finance_même_2,Finance,2024-47,91.1,98.9,79.9,90.0,False
SCR_0001399,TBL_0052,finance_même_2,Finance,2024-48,80.5,93.5,97.5,90.5,False
SCR_0001400,TBL_0052,finance_même_2,Finance,2024-49,83.7,86.0,94.9,88.2,False
SCR_0001401,TBL_0052,finance_même_2,Finance,2024-50,91.0,91.7,87.1,89.9,False
SCR_0001402,TBL_0052,finance_même_2,Finance,2024-51,86.1,95.3,88.9,90.1,False
SCR_0001403,TBL_0052,finance_même_2,Finance,2024-52,92.0,86.4,87.7,88.7,False
SCR_0001404,TBL_0052,finance_même_2,Finance,2024-53,85.5,94.2,89.3,89.7,False
SCR_0001405,TBL_0053,finance_digne_3,Finance,2024-27,93.2,89.4,92.2,91.6,False
SCR_0001406,TBL_0053,finance_digne_3,Finance,2024-28,92.2,100.0,89.6,93.9,False
SCR_0001407,TBL_0053,finance_digne_3,Finance,2024-29,91.3,89.6,80.0,87.0,False
SCR_0001408,TBL_0053,finance_digne_3,Finance,2024-30,93.4,95.0,97.9,95.4,False
SCR_0001409,TBL_0053,finance_digne_3,Finance,2024-31,84.5,96.6,100.0,93.7,False
SCR_0001410,TBL_0053,finance_digne_3,Finance,2024-32,91.7,95.8,92.0,93.2,False
SCR_0001411,TBL_0053,finance_digne_3,Finance,2024-33,83.7,99.1,88.9,90.6,False
SCR_0001412,TBL_0053,finance_digne_3,Finance,2024-34,92.0,90.3,86.1,89.5,False
SCR_0001413,TBL_0053,finance_digne_3,Finance,2024-35,95.7,94.0,99.3,96.3,False
SCR_0001414,TBL_0053,finance_digne_3,Finance,2024-36,89.7,89.5,96.5,91.9,False
SCR_0001415,TBL_0053,finance_digne_3,Finance,2024-37,87.6,97.1,92.1,92.3,False
SCR_0001416,TBL_0053,finance_digne_3,Finance,2024-38,83.8,95.5,100.0,93.1,False
SCR_0001417,TBL_0053,finance_digne_3,Finance,2024-39,92.0,94.8,97.4,94.7,False
SCR_0001418,TBL_0053,finance_digne_3,Finance,2024-40,90.8,95.6,86.5,91.0,False
SCR_0001419,TBL_0053,finance_digne_3,Finance,2024-41,90.9,98.1,87.8,92.3,False
SCR_0001420,TBL_0053,finance_digne_3,Finance,2024-42,95.7,94.7,87.6,92.7,False
SCR_0001421,TBL_0053,finance_digne_3,Finance,2024-43,94.0,94.1,95.8,94.6,False
SCR_0001422,TBL_0053,finance_digne_3,Finance,2024-44,88.8,94.8,94.5,92.7,False
SCR_0001423,TBL_0053,finance_digne_3,Finance,2024-45,91.2,89.0,86.4,88.9,False
SCR_0001424,TBL_0053,finance_digne_3,Finance,2024-46,93.7,94.6,89.4,92.6,False
SCR_0001425,TBL_0053,finance_digne_3,Finance,2024-47,84.6,91.8,81.9,86.1,False
SCR_0001426,TBL_0053,finance_digne_3,Finance,2024-48,89.6,93.2,87.2,90.0,False
SCR_0001427,TBL_0053,finance_digne_3,Finance,2024-49,89.7,96.1,100.0,95.3,False
SCR_0001428,TBL_0053,finance_digne_3,Finance,2024-50,84.0,98.5,96.9,93.1,False
SCR_0001429,TBL_0053,finance_digne_3,Finance,2024-51,86.9,95.6,89.7,90.7,False
SCR_0001430,TBL_0053,finance_digne_3,Finance,2024-52,90.7,99.5,95.0,95.1,False
SCR_0001431,TBL_0053,finance_digne_3,Finance,2024-53,92.0,93.7,84.6,90.1,False
SCR_0001432,TBL_0054,finance_goût_4,Finance,2024-27,89.2,98.6,84.4,90.7,False
SCR_0001433,TBL_0054,finance_goût_4,Finance,2024-28,85.8,95.4,87.1,89.4,False
SCR_0001434,TBL_0054,finance_goût_4,Finance,2024-29,86.8,93.7,85.2,88.6,False
SCR_0001435,TBL_0054,finance_goût_4,Finance,2024-30,86.1,97.1,85.5,89.6,False
SCR_0001436,TBL_0054,finance_goût_4,Finance,2024-31,83.6,93.1,95.7,90.8,False
SCR_0001437,TBL_0054,finance_goût_4,Finance,2024-32,89.2,93.6,92.2,91.7,False
SCR_0001438,TBL_0054,finance_goût_4,Finance,2024-33,83.0,96.5,93.9,91.1,False
SCR_0001439,TBL_0054,finance_goût_4,Finance,2024-34,88.4,98.0,86.4,90.9,False
SCR_0001440,TBL_0054,finance_goût_4,Finance,2024-35,94.5,95.5,90.3,93.4,False
SCR_0001441,TBL_0054,finance_goût_4,Finance,2024-36,89.9,94.7,98.1,94.2,False
SCR_0001442,TBL_0054,finance_goût_4,Finance,2024-37,85.7,92.7,97.2,91.9,False
SCR_0001443,TBL_0054,finance_goût_4,Finance,2024-38,87.6,97.7,100.0,95.1,False
SCR_0001444,TBL_0054,finance_goût_4,Finance,2024-39,88.4,97.0,86.2,90.5,False
SCR_0001445,TBL_0054,finance_goût_4,Finance,2024-40,93.0,95.6,94.4,94.3,False
SCR_0001446,TBL_0054,finance_goût_4,Finance,2024-41,87.4,90.0,94.5,90.6,False
SCR_0001447,TBL_0054,finance_goût_4,Finance,2024-42,81.7,94.0,96.7,90.8,False
SCR_0001448,TBL_0054,finance_goût_4,Finance,2024-43,90.8,100.0,97.1,96.0,False
SCR_0001449,TBL_0054,finance_goût_4,Finance,2024-44,87.4,95.1,91.8,91.4,False
SCR_0001450,TBL_0054,finance_goût_4,Finance,2024-45,83.7,92.2,89.2,88.4,False
SCR_0001451,TBL_0054,finance_goût_4,Finance,2024-46,81.9,95.1,90.8,89.3,False
SCR_0001452,TBL_0054,finance_goût_4,Finance,2024-47,83.3,96.2,95.6,91.7,False
SCR_0001453,TBL_0054,finance_goût_4,Finance,2024-48,90.9,94.0,95.0,93.3,False
SCR_0001454,TBL_0054,finance_goût_4,Finance,2024-49,92.7,95.9,87.9,92.2,False
SCR_0001455,TBL_0054,finance_goût_4,Finance,2024-50,91.1,98.6,89.0,92.9,False
SCR_0001456,TBL_0054,finance_goût_4,Finance,2024-51,98.4,93.4,92.2,94.7,False
SCR_0001457,TBL_0054,finance_goût_4,Finance,2024-52,87.3,95.7,83.3,88.8,False
SCR_0001458,TBL_0054,finance_goût_4,Finance,2024-53,87.8,91.7,92.7,90.7,False
SCR_0001459,TBL_0055,finance_coucher_5,Finance,2024-27,94.0,96.9,80.1,90.3,False
SCR_0001460,TBL_0055,finance_coucher_5,Finance,2024-28,98.2,95.9,88.1,94.1,False
SCR_0001461,TBL_0055,finance_coucher_5,Finance,2024-29,90.6,95.5,88.7,91.6,False
SCR_0001462,TBL_0055,finance_coucher_5,Finance,2024-30,90.8,93.2,90.0,91.3,False
SCR_0001463,TBL_0055,finance_coucher_5,Finance,2024-31,87.3,90.7,92.7,90.2,False
SCR_0001464,TBL_0055,finance_coucher_5,Finance,2024-32,92.3,96.5,96.1,95.0,False
SCR_0001465,TBL_0055,finance_coucher_5,Finance,2024-33,91.3,93.4,96.2,93.6,False
SCR_0001466,TBL_0055,finance_coucher_5,Finance,2024-34,84.6,92.3,87.2,88.0,False
SCR_0001467,TBL_0055,finance_coucher_5,Finance,2024-35,94.3,97.8,94.4,95.5,False
SCR_0001468,TBL_0055,finance_coucher_5,Finance,2024-36,94.3,92.4,93.7,93.5,False
SCR_0001469,TBL_0055,finance_coucher_5,Finance,2024-37,89.5,97.5,91.4,92.8,False
SCR_0001470,TBL_0055,finance_coucher_5,Finance,2024-38,88.5,96.6,96.4,93.8,False
SCR_0001471,TBL_0055,finance_coucher_5,Finance,2024-39,87.3,94.8,86.7,89.6,False
SCR_0001472,TBL_0055,finance_coucher_5,Finance,2024-40,80.0,95.6,95.0,90.2,False
SCR_0001473,TBL_0055,finance_coucher_5,Finance,2024-41,91.0,89.2,90.2,90.1,False
SCR_0001474,TBL_0055,finance_coucher_5,Finance,2024-42,81.1,99.1,86.6,88.9,False
SCR_0001475,TBL_0055,finance_coucher_5,Finance,2024-43,95.0,97.8,87.5,93.4,False
SCR_0001476,TBL_0055,finance_coucher_5,Finance,2024-44,85.5,96.1,87.8,89.8,False
SCR_0001477,TBL_0055,finance_coucher_5,Finance,2024-45,90.4,93.6,83.1,89.0,False
SCR_0001478,TBL_0055,finance_coucher_5,Finance,2024-46,81.1,95.7,89.2,88.7,False
SCR_0001479,TBL_0055,finance_coucher_5,Finance,2024-47,87.8,97.1,97.9,94.3,False
SCR_0001480,TBL_0055,finance_coucher_5,Finance,2024-48,88.9,94.0,94.5,92.5,False
SCR_0001481,TBL_0055,finance_coucher_5,Finance,2024-49,84.6,95.7,94.8,91.7,False
SCR_0001482,TBL_0055,finance_coucher_5,Finance,2024-50,92.7,89.2,88.2,90.0,False
SCR_0001483,TBL_0055,finance_coucher_5,Finance,2024-51,86.5,95.3,94.4,92.1,False
SCR_0001484,TBL_0055,finance_coucher_5,Finance,2024-52,96.0,93.5,89.5,93.0,False
SCR_0001485,TBL_0055,finance_coucher_5,Finance,2024-53,94.6,95.9,98.3,96.3,False
SCR_0001486,TBL_0056,finance_pays_6,Finance,2024-27,86.2,86.5,81.3,84.7,False
SCR_0001487,TBL_0056,finance_pays_6,Finance,2024-28,78.8,92.0,93.9,88.2,False
SCR_0001488,TBL_0056,finance_pays_6,Finance,2024-29,92.4,92.5,93.8,92.9,False
SCR_0001489,TBL_0056,finance_pays_6,Finance,2024-30,82.7,86.5,92.3,87.2,False
SCR_0001490,TBL_0056,finance_pays_6,Finance,2024-31,86.7,90.3,89.9,89.0,False
SCR_0001491,TBL_0056,finance_pays_6,Finance,2024-32,86.3,93.9,94.5,91.6,False
SCR_0001492,TBL_0056,finance_pays_6,Finance,2024-33,87.2,92.5,90.6,90.1,False
SCR_0001493,TBL_0056,finance_pays_6,Finance,2024-34,83.2,92.3,81.0,85.5,False
SCR_0001494,TBL_0056,finance_pays_6,Finance,2024-35,89.2,86.4,89.4,88.3,False
SCR_0001495,TBL_0056,finance_pays_6,Finance,2024-36,81.6,91.7,87.8,87.0,False
SCR_0001496,TBL_0056,finance_pays_6,Finance,2024-37,78.6,91.3,85.1,85.0,False
SCR_0001497,TBL_0056,finance_pays_6,Finance,2024-38,88.5,90.0,90.0,89.5,False
SCR_0001498,TBL_0056,finance_pays_6,Finance,2024-39,81.2,88.2,85.7,85.0,False
SCR_0001499,TBL_0056,finance_pays_6,Finance,2024-40,88.4,95.0,84.0,89.1,False
SCR_0001500,TBL_0056,finance_pays_6,Finance,2024-41,89.3,83.5,82.0,84.9,False
SCR_0001501,TBL_0056,finance_pays_6,Finance,2024-42,81.2,85.9,80.1,82.4,False
SCR_0001502,TBL_0056,finance_pays_6,Finance,2024-43,86.7,89.4,89.9,88.7,False
SCR_0001503,TBL_0056,finance_pays_6,Finance,2024-44,87.8,90.8,91.3,90.0,False
SCR_0001504,TBL_0056,finance_pays_6,Finance,2024-45,84.7,86.4,93.3,88.1,False
SCR_0001505,TBL_0056,finance_pays_6,Finance,2024-46,82.6,87.2,87.1,85.6,False
SCR_0001506,TBL_0056,finance_pays_6,Finance,2024-47,81.3,88.7,89.7,86.6,False
SCR_0001507,TBL_0056,finance_pays_6,Finance,2024-48,86.4,87.3,85.6,86.4,False
SCR_0001508,TBL_0056,finance_pays_6,Finance,2024-49,89.3,91.5,98.4,93.1,False
SCR_0001509,TBL_0056,finance_pays_6,Finance,2024-50,89.7,93.4,81.1,88.1,False
SCR_0001510,TBL_0056,finance_pays_6,Finance,2024-51,88.1,89.8,85.2,87.7,False
SCR_0001511,TBL_0056,finance_pays_6,Finance,2024-52,85.7,92.8,90.5,89.7,False
SCR_0001512,TBL_0056,finance_pays_6,Finance,2024-53,81.5,92.2,84.8,86.2,False
SCR_0001513,TBL_0057,finance_autre_7,Finance,2024-27,85.9,89.1,86.9,87.3,False
SCR_0001514,TBL_0057,finance_autre_7,Finance,2024-28,88.1,86.9,97.7,90.9,False
SCR_0001515,TBL_0057,finance_autre_7,Finance,2024-29,77.7,88.2,89.9,85.3,False
SCR_0001516,TBL_0057,finance_autre_7,Finance,2024-30,87.3,89.7,87.7,88.2,False
SCR_0001517,TBL_0057,finance_autre_7,Finance,2024-31,86.6,89.3,95.0,90.3,False
SCR_0001518,TBL_0057,finance_autre_7,Finance,2024-32,88.4,92.6,83.2,88.1,False
SCR_0001519,TBL_0057,finance_autre_7,Finance,2024-33,84.7,89.1,83.0,85.6,False
SCR_0001520,TBL_0057,finance_autre_7,Finance,2024-34,86.4,88.4,91.3,88.7,False
SCR_0001521,TBL_0057,finance_autre_7,Finance,2024-35,80.7,95.2,83.5,86.5,False
SCR_0001522,TBL_0057,finance_autre_7,Finance,2024-36,85.9,92.4,85.1,87.8,False
SCR_0001523,TBL_0057,finance_autre_7,Finance,2024-37,88.4,86.3,95.3,90.0,False
SCR_0001524,TBL_0057,finance_autre_7,Finance,2024-38,85.1,88.2,86.5,86.6,False
SCR_0001525,TBL_0057,finance_autre_7,Finance,2024-39,88.2,88.2,84.3,86.9,False
SCR_0001526,TBL_0057,finance_autre_7,Finance,2024-40,84.1,86.5,97.1,89.2,False
SCR_0001527,TBL_0057,finance_autre_7,Finance,2024-41,82.7,92.5,89.0,88.1,False
SCR_0001528,TBL_0057,finance_autre_7,Finance,2024-42,81.1,90.0,91.9,87.7,False
SCR_0001529,TBL_0057,finance_autre_7,Finance,2024-43,84.2,93.6,93.1,90.3,False
SCR_0001530,TBL_0057,finance_autre_7,Finance,2024-44,88.7,88.6,82.6,86.6,False
SCR_0001531,TBL_0057,finance_autre_7,Finance,2024-45,82.5,90.6,90.7,87.9,False
SCR_0001532,TBL_0057,finance_autre_7,Finance,2024-46,76.3,90.0,88.8,85.0,False
SCR_0001533,TBL_0057,finance_autre_7,Finance,2024-47,83.9,93.9,90.1,89.3,False
SCR_0001534,TBL_0057,finance_autre_7,Finance,2024-48,90.2,89.4,92.7,90.8,False
SCR_0001535,TBL_0057,finance_autre_7,Finance,2024-49,91.5,93.9,82.5,89.3,False
SCR_0001536,TBL_0057,finance_autre_7,Finance,2024-50,84.0,89.0,90.4,87.8,False
SCR_0001537,TBL_0057,finance_autre_7,Finance,2024-51,87.7,87.5,88.3,87.8,False
SCR_0001538,TBL_0057,finance_autre_7,Finance,2024-52,76.9,94.3,85.4,85.5,False
SCR_0001539,TBL_0057,finance_autre_7,Finance,2024-53,85.2,89.1,93.7,89.3,False
SCR_0001540,TBL_0058,finance_type_8,Finance,2024-27,68.6,85.0,82.5,78.7,True
SCR_0001541,TBL_0058,finance_type_8,Finance,2024-28,78.2,90.2,78.6,82.3,False
SCR_0001542,TBL_0058,finance_type_8,Finance,2024-29,83.1,86.1,89.3,86.2,False
SCR_0001543,TBL_0058,finance_type_8,Finance,2024-30,77.3,82.8,88.5,82.9,False
SCR_0001544,TBL_0058,finance_type_8,Finance,2024-31,81.7,80.4,80.3,80.8,False
SCR_0001545,TBL_0058,finance_type_8,Finance,2024-32,81.5,87.5,79.6,82.9,False
SCR_0001546,TBL_0058,finance_type_8,Finance,2024-33,68.3,86.6,76.9,77.3,True
SCR_0001547,TBL_0058,finance_type_8,Finance,2024-34,71.9,76.5,87.1,78.5,True
SCR_0001548,TBL_0058,finance_type_8,Finance,2024-35,80.5,84.3,89.9,84.9,False
SCR_0001549,TBL_0058,finance_type_8,Finance,2024-36,82.5,89.8,76.0,82.8,False
SCR_0001550,TBL_0058,finance_type_8,Finance,2024-37,79.9,80.1,81.9,80.6,False
SCR_0001551,TBL_0058,finance_type_8,Finance,2024-38,79.0,86.9,83.2,83.0,False
SCR_0001552,TBL_0058,finance_type_8,Finance,2024-39,82.5,87.1,93.8,87.8,False
SCR_0001553,TBL_0058,finance_type_8,Finance,2024-40,78.7,82.2,84.2,81.7,False
SCR_0001554,TBL_0058,finance_type_8,Finance,2024-41,76.8,89.4,81.6,82.6,False
SCR_0001555,TBL_0058,finance_type_8,Finance,2024-42,77.7,83.6,86.6,82.6,False
SCR_0001556,TBL_0058,finance_type_8,Finance,2024-43,79.4,83.1,91.3,84.6,False
SCR_0001557,TBL_0058,finance_type_8,Finance,2024-44,76.6,85.1,86.3,82.7,False
SCR_0001558,TBL_0058,finance_type_8,Finance,2024-45,73.5,86.4,77.7,79.2,True
SCR_0001559,TBL_0058,finance_type_8,Finance,2024-46,83.3,82.1,86.5,84.0,False
SCR_0001560,TBL_0058,finance_type_8,Finance,2024-47,84.4,87.6,84.3,85.4,False
SCR_0001561,TBL_0058,finance_type_8,Finance,2024-48,79.1,83.3,90.4,84.3,False
SCR_0001562,TBL_0058,finance_type_8,Finance,2024-49,77.2,81.9,86.3,81.8,False
SCR_0001563,TBL_0058,finance_type_8,Finance,2024-50,76.8,82.1,75.8,78.2,True
SCR_0001564,TBL_0058,finance_type_8,Finance,2024-51,78.1,84.8,84.2,82.4,False
SCR_0001565,TBL_0058,finance_type_8,Finance,2024-52,83.8,86.6,82.0,84.1,False
SCR_0001566,TBL_0058,finance_type_8,Finance,2024-53,79.2,86.5,89.4,85.0,False
SCR_0001567,TBL_0059,finance_neuf_9,Finance,2024-27,85.5,88.6,83.0,85.7,False
SCR_0001568,TBL_0059,finance_neuf_9,Finance,2024-28,79.2,92.0,90.9,87.4,False
SCR_0001569,TBL_0059,finance_neuf_9,Finance,2024-29,87.3,89.6,95.0,90.6,False
SCR_0001570,TBL_0059,finance_neuf_9,Finance,2024-30,83.1,92.9,87.8,87.9,False
SCR_0001571,TBL_0059,finance_neuf_9,Finance,2024-31,82.6,91.8,90.0,88.1,False
SCR_0001572,TBL_0059,finance_neuf_9,Finance,2024-32,86.4,90.2,87.8,88.1,False
SCR_0001573,TBL_0059,finance_neuf_9,Finance,2024-33,94.6,93.6,91.6,93.3,False
SCR_0001574,TBL_0059,finance_neuf_9,Finance,2024-34,85.4,93.0,90.6,89.7,False
SCR_0001575,TBL_0059,finance_neuf_9,Finance,2024-35,85.1,89.1,87.6,87.3,False
SCR_0001576,TBL_0059,finance_neuf_9,Finance,2024-36,72.3,90.6,85.6,82.8,False
SCR_0001577,TBL_0059,finance_neuf_9,Finance,2024-37,91.4,90.1,82.1,87.9,False
SCR_0001578,TBL_0059,finance_neuf_9,Finance,2024-38,84.8,86.9,90.4,87.4,False
SCR_0001579,TBL_0059,finance_neuf_9,Finance,2024-39,86.2,92.9,84.0,87.7,False
SCR_0001580,TBL_0059,finance_neuf_9,Finance,2024-40,85.1,85.9,91.5,87.5,False
SCR_0001581,TBL_0059,finance_neuf_9,Finance,2024-41,87.1,91.5,88.0,88.9,False
SCR_0001582,TBL_0059,finance_neuf_9,Finance,2024-42,86.7,94.8,86.6,89.4,False
SCR_0001583,TBL_0059,finance_neuf_9,Finance,2024-43,85.6,86.7,83.7,85.3,False
SCR_0001584,TBL_0059,finance_neuf_9,Finance,2024-44,85.4,93.3,86.7,88.5,False
SCR_0001585,TBL_0059,finance_neuf_9,Finance,2024-45,84.1,88.8,85.3,86.1,False
SCR_0001586,TBL_0059,finance_neuf_9,Finance,2024-46,86.2,85.5,94.4,88.7,False
SCR_0001587,TBL_0059,finance_neuf_9,Finance,2024-47,82.3,92.2,81.7,85.4,False
SCR_0001588,TBL_0059,finance_neuf_9,Finance,2024-48,87.7,92.0,89.9,89.9,False
SCR_0001589,TBL_0059,finance_neuf_9,Finance,2024-49,81.0,90.7,82.1,84.6,False
SCR_0001590,TBL_0059,finance_neuf_9,Finance,2024-50,84.0,93.1,92.0,89.7,False
SCR_0001591,TBL_0059,finance_neuf_9,Finance,2024-51,85.1,87.1,91.2,87.8,False
SCR_0001592,TBL_0059,finance_neuf_9,Finance,2024-52,85.1,83.0,91.9,86.7,False
SCR_0001593,TBL_0059,finance_neuf_9,Finance,2024-53,84.9,93.6,82.5,87.0,False
SCR_0001594,TBL_0060,finance_claire_10,Finance,2024-27,72.3,90.8,89.5,84.2,False
SCR_0001595,TBL_0060,finance_claire_10,Finance,2024-28,78.2,87.1,100.0,88.4,False
SCR_0001596,TBL_0060,finance_claire_10,Finance,2024-29,83.8,92.2,84.7,86.9,False
SCR_0001597,TBL_0060,finance_claire_10,Finance,2024-30,76.6,89.5,86.7,84.3,False
SCR_0001598,TBL_0060,finance_claire_10,Finance,2024-31,83.4,89.7,89.3,87.5,False
SCR_0001599,TBL_0060,finance_claire_10,Finance,2024-32,84.4,86.2,90.4,87.0,False
SCR_0001600,TBL_0060,finance_claire_10,Finance,2024-33,77.2,83.8,91.7,84.2,False
SCR_0001601,TBL_0060,finance_claire_10,Finance,2024-34,87.0,89.8,81.0,85.9,False
SCR_0001602,TBL_0060,finance_claire_10,Finance,2024-35,82.2,89.2,80.0,83.8,False
SCR_0001603,TBL_0060,finance_claire_10,Finance,2024-36,82.0,92.0,95.1,89.7,False
SCR_0001604,TBL_0060,finance_claire_10,Finance,2024-37,83.3,92.3,78.4,84.7,False
SCR_0001605,TBL_0060,finance_claire_10,Finance,2024-38,87.6,87.6,89.5,88.2,False
SCR_0001606,TBL_0060,finance_claire_10,Finance,2024-39,84.0,94.0,83.6,87.2,False
SCR_0001607,TBL_0060,finance_claire_10,Finance,2024-40,87.5,89.2,87.2,88.0,False
SCR_0001608,TBL_0060,finance_claire_10,Finance,2024-41,84.3,87.5,87.9,86.6,False
SCR_0001609,TBL_0060,finance_claire_10,Finance,2024-42,84.7,90.7,88.4,87.9,False
SCR_0001610,TBL_0060,finance_claire_10,Finance,2024-43,88.2,92.8,82.7,87.9,False
SCR_0001611,TBL_0060,finance_claire_10,Finance,2024-44,88.5,86.4,90.9,88.6,False
SCR_0001612,TBL_0060,finance_claire_10,Finance,2024-45,87.5,84.3,88.5,86.8,False
SCR_0001613,TBL_0060,finance_claire_10,Finance,2024-46,83.1,87.7,94.8,88.5,False
SCR_0001614,TBL_0060,finance_claire_10,Finance,2024-47,82.4,87.6,88.4,86.1,False
SCR_0001615,TBL_0060,finance_claire_10,Finance,2024-48,87.7,89.6,93.8,90.4,False
SCR_0001616,TBL_0060,finance_claire_10,Finance,2024-49,87.1,83.5,85.4,85.3,False
SCR_0001617,TBL_0060,finance_claire_10,Finance,2024-50,82.8,91.4,74.9,83.0,False
SCR_0001618,TBL_0060,finance_claire_10,Finance,2024-51,95.2,91.6,88.7,91.8,False
SCR_0001619,TBL_0060,finance_claire_10,Finance,2024-52,89.7,97.0,92.4,93.0,False
SCR_0001620,TBL_0060,finance_claire_10,Finance,2024-53,88.8,90.4,87.3,88.8,False
SCR_0001621,TBL_0061,finance_sourd_11,Finance,2024-27,88.1,92.5,88.6,89.7,False
